chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,genre
0.35882968,0.09374286,0.08840293,0.0022857785,1832.4646400761546,387295.3777581325,2024.398740159075,175474.46106013004,3950.993855794271,2277738.981022396,0.07047526041666667,0.0014579980461685747,151.99908088235293,-187.60863,4976.899,118.47479,845.6637,-18.158606,394.4769,37.246037,263.34436,-8.610912,345.05875,27.920284,209.35976,-10.556488,149.50607,17.308897,108.64733,-10.883289,90.49944,11.373486,91.8426,-12.593852,82.35641,10.886291,93.977684,-6.114364,73.900986,2.627979,104.76662,-2.5638156,81.88958,-0.047385532,78.00506,-10.302238,69.163086,1.1383824,65.30776,-1.0173346,83.41623,1.7594047,90.598305,reggae
0.34945092,0.092170715,0.10495629,0.0022908556,1763.2685552422367,283092.91276199336,1951.7567840360232,118085.92064588676,3725.593058268229,1640049.6340532685,0.0735134548611111,0.001431755813551538,151.99908088235293,-170.1907,4293.862,120.24821,610.8559,-22.372156,517.7204,39.88211,209.68182,-8.547727,325.83337,28.820791,196.62415,-7.695814,155.14511,20.514002,113.05111,-10.251674,126.18363,13.731834,153.55643,-10.440278,95.96585,9.794246,67.73809,-4.1212354,90.57077,2.9660106,77.06458,-4.0615296,68.93808,-3.8113155,74.480095,-9.967676,98.278755,6.7901177,137.56021,3.3460522,121.51127,3.4005096,86.505035,reggae
0.34856275,0.09797355,0.09550241,0.0019125602,1877.553545404403,307095.7917825445,2039.81318314429,143931.0137940638,4066.834513346354,1764566.7813211265,0.07197175202546297,0.0008910560599733936,151.99908088235293,-176.73871,4432.7124,112.12822,558.074,-21.064758,422.9479,43.264137,267.10217,-7.884413,273.2715,27.053164,184.25372,-10.974074,171.72147,17.749817,82.00343,-9.726564,144.35403,13.803357,113.83288,-9.969319,75.755516,11.463112,90.71439,-5.275107,97.30704,4.0398526,68.3296,-2.7490125,88.23687,-1.6770312,98.64682,-9.801169,125.681946,4.63626,162.99454,-2.287574,81.444626,1.8537872,78.59527,reggae
0.39787462,0.09386757,0.10942708,0.0034076471,1763.8534541075005,485624.36214366753,1882.5771470690552,151985.35005694872,3609.0047200520835,1943579.094244374,0.0766918041087963,0.0023511836844380177,161.4990234375,-168.21602,5955.817,121.32955,871.9521,-25.858692,626.12213,37.143192,246.56425,-9.244685,402.07074,22.502783,131.8662,-7.6538234,189.81706,13.622451,103.038246,-10.862517,83.362976,10.605977,117.11884,-8.645447,71.16315,10.250807,69.830124,-1.4080428,81.89365,1.9819937,66.891495,-2.0825596,62.760906,-0.42950666,64.68048,-10.754307,69.787704,0.96830606,48.01882,-0.09430546,72.36642,0.95611113,45.732464,reggae
0.7850639,0.010851243,0.01050345,0.0,1643.9616890727411,0.0,2346.754813293567,0.0,3585.2783203125,0.0,0.00390625,0.0,0.0,-300.1792,0.0,114.80186,0.0,3.9682374,0.0,26.129713,0.0,18.568533,0.0,17.460728,0.0,-2.6502864,0.0,4.614237,0.0,-5.4879165,0.0,10.510037,0.0,4.801196,0.0,10.50186,0.0,15.352343,0.0,9.478561,0.0,3.945245,0.0,-3.7268229,0.0,-3.2030668,0.0,-3.8411396,0.0,-0.78696626,0.0,3.0207937,0.0,reggae
0.4277226,0.07934987,0.19752298,0.0032760794,2062.188584003743,166568.17419724635,2234.9523742859583,83370.63669282848,4630.5857340494795,982040.2895400508,0.08220983434606481,0.0008464412628296146,143.5546875,-62.073116,2541.3184,107.76252,231.01259,-17.713572,347.84085,42.568195,164.4728,-12.109053,63.703335,29.709738,86.59489,-10.821423,74.41611,22.44616,64.59901,-16.002459,38.121964,17.54644,83.22679,-10.46001,37.972168,10.126982,71.70156,-8.02331,50.15759,8.415641,33.377407,-7.328431,46.864925,3.9834805,41.19654,-9.500475,42.19188,11.527393,44.815342,-3.5992823,60.60578,4.283093,53.654026,reggae
0.4211994,0.07783447,0.18517636,0.0024814445,2052.0517834870357,153433.1738801858,2244.53400566782,66992.77831106247,4673.0539957682295,811365.3928776168,0.08068621600115741,0.0007939824300456603,143.5546875,-69.87986,3249.0488,105.69336,221.73337,-15.698559,319.11356,43.56114,148.90787,-12.320563,59.454834,31.38718,74.93614,-8.533729,61.96857,21.1915,60.596634,-15.656569,53.50076,16.426199,75.15305,-10.686005,47.80817,10.211058,45.456436,-8.985477,38.293854,8.019659,34.340473,-8.849049,32.589653,3.382144,40.589615,-9.951208,73.70639,7.66144,64.69356,-4.465476,44.721634,5.855486,51.282253,reggae
0.4292726,0.07563062,0.17542006,0.0019180706,2200.012832901906,248278.72499153775,2285.341802039878,81914.27650376045,4896.311442057292,958313.8312357995,0.08563232421875,0.0015936589075459375,143.5546875,-74.48757,3332.5251,98.12001,310.00943,-17.840273,286.59018,50.878304,90.36614,-11.055831,61.663498,28.658028,78.00088,-7.3157,86.952286,24.531973,49.710308,-16.123526,43.900616,16.64223,50.660454,-9.794399,51.204254,11.758123,61.863823,-8.585002,47.63881,9.508492,33.333687,-7.4344063,39.090313,5.4125514,28.513628,-6.5060306,32.322247,9.000696,54.66521,-4.0851626,47.960514,3.948057,42.91088,reggae
0.42166165,0.07878718,0.19946054,0.0024681762,2316.922908177204,175453.7969302593,2316.971732037793,52018.80642465725,5108.75244140625,699133.232831955,0.09723804615162036,0.0018878276159652139,95.703125,-50.32063,4478.5835,93.56049,173.23405,-23.965773,410.72546,42.198395,84.86405,-12.866593,117.785095,32.421352,75.62315,-10.313384,69.1493,23.325747,43.504868,-18.674355,38.390434,16.928827,46.883945,-9.449165,40.432842,11.998329,38.55883,-7.015686,33.82653,12.659611,32.44568,-7.380838,31.79563,6.9636626,38.987713,-9.070412,40.579136,10.990126,57.435467,-6.232845,35.206596,2.9462626,29.934488,reggae
0.417405,0.088224255,0.17266056,0.0019511321,1944.4156974393973,274293.7934412492,2317.291758659954,108177.8816777206,4679.6335856119795,1752205.5901079956,0.057872630931712965,0.0007307903460432635,143.5546875,-106.11371,4648.985,105.385895,395.3831,1.5492156,358.3823,47.32363,117.883896,-9.06406,89.81737,32.45177,67.12733,-9.779532,113.91031,20.757998,59.30147,-16.556118,80.88051,14.955453,44.071743,-6.8672814,65.61596,14.29305,44.538364,-6.3732715,53.5489,10.829169,38.84409,-6.5843854,38.83794,9.075258,45.850056,-8.291383,81.09797,4.7114625,44.223724,-8.269566,71.657555,2.759889,42.047516,reggae
0.40568787,0.08497072,0.1800793,0.0016436217,2129.42717572113,257004.54853407375,2419.0847465082907,80754.09352262614,5090.2099609375,1214605.2819490433,0.0693020290798611,0.0009957021677199705,143.5546875,-95.22213,2483.153,97.21281,359.9119,3.3813121,188.3227,51.517036,131.57474,-10.373711,65.24285,34.496944,55.727833,-10.669106,93.08869,23.162077,44.34102,-18.406101,75.99174,14.006214,61.16587,-10.22793,70.210754,13.057481,45.23409,-8.689213,49.000923,9.509648,38.34894,-6.4089866,41.481216,8.7037325,28.360281,-8.973992,62.969147,5.0390773,77.28718,-7.4338446,79.094246,3.1486754,60.97383,reggae
0.5975212,0.028682843,0.0564489,0.0,2270.209925372452,0.0,2635.640118460093,0.0,5695.5322265625,0.0,0.015625,0.0,0.0,-135.15791,0.0,81.80814,0.0,16.015514,0.0,51.888847,0.0,9.582069,0.0,16.354881,0.0,-13.925558,0.0,31.075089,0.0,7.3075514,0.0,1.5815336,0.0,-7.8482556,0.0,8.809706,0.0,-1.1892254,0.0,-2.1784217,0.0,10.059555,0.0,3.629252,0.0,-0.21705619,0.0,16.979443,0.0,-13.18786,0.0,-6.610234,0.0,reggae
0.41358817,0.09441205,0.16958316,0.0048804334,1534.0292450674226,508659.79083352315,1529.3497312819586,75531.85819508287,2966.5974934895835,1533495.234085454,0.07570845992476852,0.004484762129755831,92.28515625,-173.63943,7641.6855,118.700455,565.17804,-44.88943,891.1508,71.45366,216.1828,5.7525744,402.68866,15.714189,87.726036,13.983059,139.88782,5.278017,118.40137,6.7387094,110.94058,5.703654,75.93941,8.635006,53.087864,8.90569,64.45759,1.9246529,54.29099,0.44526103,62.65146,2.044985,43.68184,-2.256241,41.456257,-2.5089338,31.886374,1.2492256,46.078823,-3.027209,25.328514,-3.987517,25.730888,reggae
0.40985417,0.09209386,0.16052073,0.005796683,1702.180418671058,604608.1546370232,1624.3480648740458,123172.19874497793,3297.6704915364585,1653133.2289634477,0.08034035011574074,0.0038457619964013534,172.265625,-164.31767,7228.4062,111.75443,1047.9409,-42.205616,952.67426,68.747986,226.55371,2.3787858,431.20917,19.419348,124.99262,11.234427,160.5054,4.9719,146.2884,4.5887938,94.6056,4.804413,73.242386,8.614608,56.955833,6.72518,53.664154,0.6568717,50.965145,0.41660237,56.56164,-0.16778332,47.79349,-4.3041053,37.978226,-1.2632052,23.606432,-1.8569391,33.751205,-5.0328503,36.12394,-3.4842422,24.075241,reggae
0.4307841,0.093673415,0.16195117,0.0053749424,1619.2708540684787,452278.86089752585,1581.9725993431173,60165.74753909897,3216.1234537760415,1119896.126633717,0.07816116898148148,0.004320487727517126,184.5703125,-164.15411,5130.5645,119.70456,610.59973,-47.3467,750.6245,70.71566,223.92293,-0.520177,382.9149,16.241724,114.27948,12.4655905,173.1679,3.8392813,99.77786,6.8784513,100.24526,4.191071,102.75429,7.5803947,62.24538,7.8041677,47.35827,5.714343,45.497047,4.39352,34.680416,1.053487,48.522163,-3.8404477,46.513157,-1.2655795,44.77097,-0.3410791,36.504456,-3.3483486,23.41628,-4.109152,37.569992,reggae
0.42170584,0.09697113,0.1535905,0.0034204086,1736.1547373486521,400830.5306635243,1640.9765426258848,77841.22812454576,3340.7368977864585,1188696.6207085382,0.08552381727430555,0.003509104205870334,89.10290948275862,-154.9105,6720.9854,114.09183,647.42346,-46.2107,807.33875,71.79182,270.94537,2.0529263,318.45645,14.804669,141.11513,8.483069,142.89313,1.1430929,135.68901,2.971077,82.72503,4.6456094,87.04199,4.883498,77.13008,8.450121,70.03114,2.9884608,45.249058,2.185589,46.666317,1.7293721,49.140057,-4.030307,32.951103,-2.562872,34.671967,-1.2042135,45.271095,-6.2643495,37.16748,-5.923187,34.543476,reggae
0.41274983,0.097373076,0.17157258,0.0061035985,1509.3973365542322,510176.815612994,1506.2957732255263,96860.95620798461,2947.307332356771,1692489.4684294441,0.07759150752314815,0.004283035406523444,92.28515625,-175.62997,7834.3667,122.67363,542.30804,-40.430717,1145.6422,70.73882,163.57297,2.1886659,424.49728,13.305709,112.80498,16.381138,133.57323,6.3589225,88.771935,5.7650304,89.08489,4.232171,88.496925,6.553135,71.18211,7.2584524,51.17881,3.483473,48.205196,2.1051998,39.505245,0.54427963,32.631107,-2.9812577,39.42233,-1.9370294,43.875687,-1.8696452,29.191273,-5.7995415,29.274473,-4.2102933,37.24434,reggae
0.41538578,0.09677026,0.15283705,0.0046309205,1680.6915092684594,543088.2713020315,1611.3595524573207,77557.77185021112,3333.160400390625,1189467.4311205745,0.07862458405671297,0.004438458641656305,89.10290948275862,-170.73738,6534.7437,114.85634,1029.2349,-44.748608,828.55597,70.53011,281.22543,0.97260016,347.7236,17.49785,183.66649,11.533838,153.89163,3.6325042,116.42148,4.5391674,111.5067,3.7288234,72.85076,7.467093,102.61889,6.324076,85.98754,2.718085,92.04475,-0.65440786,89.06845,1.7225096,57.916187,-1.3977555,46.65735,-2.1050577,40.53716,-1.9752542,38.105713,-4.3960476,33.778873,-7.8989925,44.376667,reggae
0.9740472,0.00036540165,0.0018670046,0.0,3551.3657117871235,0.0,2913.0069546774353,0.0,7558.154296875,0.0,0.0,0.0,0.0,-349.71667,0.0,57.061028,0.0,-22.818409,0.0,2.7355456,0.0,4.5127144,0.0,-3.4975307,0.0,-0.715475,0.0,5.0459023,0.0,-7.8995156,0.0,8.68711,0.0,-7.919963,0.0,6.241955,0.0,-4.474819,0.0,3.0658922,0.0,-2.3000245,0.0,2.0416374,0.0,-2.184772,0.0,2.388986,0.0,-2.5704978,0.0,2.553792,0.0,reggae
0.3685814,0.08701767,0.12318343,0.0009979663,1935.7474379905636,634650.7234865993,2054.672048612772,228132.05870538874,3669.2179361979165,2873444.0682662856,0.09370478877314815,0.002775576543088476,123.046875,-111.1824,2036.3374,116.10418,903.37585,-25.396824,347.76126,20.430674,182.57843,11.603014,117.74483,9.828342,87.36559,-1.8549033,69.18006,4.452569,86.32456,-0.65218973,62.86381,3.2156672,48.856083,-11.524109,66.4845,2.0868244,35.095455,2.1264439,39.799942,-6.123281,34.855118,-5.62185,36.722492,1.26449,46.0492,-5.8009777,40.3749,-0.2918521,33.15163,-5.218702,45.396126,-6.220219,24.896135,reggae
0.38397703,0.08753929,0.12456267,0.0009674007,1992.7518390365813,422473.9169235623,2101.1233794320297,141334.72399602772,3801.0091145833335,1752097.2657038101,0.09262650101273148,0.0022537635871821143,123.046875,-103.33686,1690.9648,109.385284,627.6968,-26.51163,314.35895,23.53153,141.57628,11.030543,107.68391,5.9505887,100.575035,-3.6956787,68.45783,2.1584196,74.49051,-0.07717747,97.08917,8.287231,56.809612,-7.826868,63.49848,5.502265,51.971527,3.3956807,49.092033,-7.6991634,37.862774,-2.1289003,47.89089,-1.4001466,67.45011,-6.426664,59.58811,0.6819964,57.53825,-7.1246552,41.55173,-8.754982,41.108707,reggae
0.3697228,0.08734284,0.12726977,0.0013269474,1847.278090638293,386285.3494504551,2034.1570202333705,88720.46247285687,3447.754923502604,1259273.3055591169,0.08154070818865741,0.002038958994735579,129.19921875,-111.7085,2509.8855,115.245705,860.03516,-23.607052,263.99683,23.716394,163.23451,11.753926,104.094055,9.330484,99.34466,-4.318563,81.66485,5.4059334,55.969727,0.4030037,56.169025,5.1570797,48.488174,-8.402909,47.110596,3.332112,39.952175,3.121495,52.939606,-6.9973874,26.235378,-3.464531,26.894728,-1.0817819,34.105225,-5.7723956,29.198242,-0.5162159,49.82104,-5.5507483,30.127531,-7.743857,29.268938,reggae
0.3393583,0.0887458,0.14030787,0.0013742893,2140.8615408037954,679708.3287957817,2189.0553563236513,176893.5246043435,3992.315673828125,2630528.3049866557,0.10441306785300926,0.003473530575857895,151.99908088235293,-89.92338,1828.6525,102.84361,1052.8829,-23.476404,278.58823,19.862984,167.96996,13.0248,107.774376,7.6082053,130.28816,-3.7796931,93.41918,0.56905836,79.08574,0.46365112,56.056763,3.070187,63.588753,-10.425665,38.59556,3.4846575,26.460794,0.62125665,43.313957,-6.095165,42.338478,-3.1195042,30.400282,-2.029988,56.69772,-4.3976216,34.828533,-0.7799061,33.23364,-8.594795,36.05206,-8.400584,33.663963,reggae
0.37781197,0.08745823,0.14198731,0.0015380732,2291.0019623615367,578533.2787107369,2336.398722270522,226011.5622230712,4455.279541015625,2984069.464765489,0.10627124927662036,0.0023460294923582847,112.34714673913044,-82.43861,1826.1022,96.07962,618.0696,-20.2543,398.03775,21.20352,262.89188,15.386572,119.034325,5.4094367,102.18685,-4.6758304,116.14103,3.4636562,56.401737,1.2356079,102.65472,2.0906193,31.181797,-10.684102,53.68845,6.387797,45.563663,3.607315,44.551975,-6.8091693,30.961918,-2.458064,45.046947,-1.8669738,39.459347,-3.010216,37.16766,1.1469214,52.868507,-9.380993,40.211704,-7.7696624,32.528297,reggae
0.36217165,0.08462548,0.1485408,0.0011117329,1923.9071710005026,431754.2709900219,2060.2403595574656,178628.48429401332,3646.338907877604,2231050.648514388,0.0918307834201389,0.0022844671743151583,123.046875,-88.53254,1567.9531,113.62507,585.49994,-30.28221,378.49826,19.121426,200.64369,12.561061,101.323845,8.579573,62.48461,-1.29309,116.960365,5.219811,60.34933,2.8515916,52.86806,3.3979702,46.113037,-9.098251,47.566433,4.835829,42.034855,1.9812309,46.424397,-5.935141,48.820145,-1.9889685,32.243904,-1.3571686,37.145996,-3.431349,37.295467,-0.7816299,43.056732,-8.60407,47.063084,-7.3290167,38.828495,reggae
0.95826316,0.00094528816,0.0020065922,0.0,4043.0063830655454,0.0,3092.828563624872,0.0,8064.1845703125,0.0,0.0,0.0,0.0,-339.5817,0.0,46.256126,0.0,-12.868797,0.0,-3.1432621,0.0,5.321619,0.0,-0.44210657,0.0,-5.2002716,0.0,8.679918,0.0,-9.404452,0.0,7.9947104,0.0,-5.850665,0.0,3.914143,0.0,-2.7760406,0.0,2.3766494,0.0,-2.4931788,0.0,2.6861749,0.0,-2.8060217,0.0,2.6660442,0.0,-2.4152074,0.0,2.074427,0.0,reggae
0.3921503,0.09698095,0.13607396,0.0042033177,1923.4588340504733,583377.7033273354,2116.43676488298,271686.88906701043,4207.5978597005205,3203269.667028346,0.07740162037037036,0.0018445407085130898,135.99917763157896,-164.44064,7188.8096,101.055275,1234.5101,-7.352374,498.3367,44.808575,415.0491,-1.4727572,291.77225,32.383762,213.72063,-9.487074,180.26329,14.469817,156.05043,-2.263201,243.2788,14.575317,144.55127,-7.903634,120.96392,11.689537,117.06089,-6.454418,77.3669,4.8743005,158.46494,-6.8620152,91.838104,2.3374543,60.599617,-7.3484607,110.92954,9.637368,156.64174,-3.1424086,107.18155,-1.9746897,106.60428,reggae
0.39580598,0.103259996,0.13225363,0.0032663795,1592.5360629828456,569494.3065199405,1912.8912009819203,277026.348046697,3459.368896484375,3456544.2461892962,0.06452998408564815,0.0017754067404934081,129.19921875,-196.91179,10762.821,111.18766,860.9893,-4.8751435,833.68286,41.604843,286.65094,2.0142903,423.86978,33.531254,188.09152,-4.7144604,234.21574,14.289355,134.28844,2.6672802,204.51048,16.93272,126.4872,-6.2569184,107.8525,8.269703,122.762856,-5.2327147,120.25111,3.9817266,79.57127,-9.6901655,50.938667,0.49895024,66.20957,-7.990519,133.54543,5.7143025,208.85832,-1.8133438,91.01392,-2.8545747,80.40077,reggae
0.41725475,0.098675884,0.124314114,0.003545971,1754.075280213943,641563.5366225132,1969.5828710942212,278340.4011982682,3779.7749837239585,3290367.5788599593,0.06809714988425926,0.0023590632099837108,135.99917763157896,-182.66656,7707.8115,103.961914,992.26044,-15.297492,750.7358,52.20176,364.6572,3.2701068,442.2381,26.93229,176.03133,-4.929077,294.0244,13.967439,114.6227,-3.2201543,140.3766,9.623598,153.80783,-4.0682535,139.38701,14.398401,97.16762,-1.8327509,108.70611,5.4414024,149.79147,-6.284686,57.03281,-1.773655,87.88419,-2.7414649,80.3728,6.399533,45.436123,-6.0881443,59.61705,-6.3657103,48.938614,reggae
0.39785233,0.09890548,0.13863027,0.002825397,2062.1479614214554,485420.1388531019,2229.2048501126587,130615.24235408766,4572.3663330078125,2152056.3556905836,0.08118806061921297,0.002230027079868382,135.99917763157896,-155.87196,4479.6626,89.06548,696.498,-5.614734,605.8749,54.498127,354.378,-3.0086286,188.2073,35.08502,141.60867,-11.872101,169.86452,18.82707,134.34853,-3.0278583,171.36891,13.297558,153.04762,-4.8132176,104.903755,14.930215,85.3757,-4.383329,84.23206,3.8723574,68.29312,-9.642761,100.37774,-0.13835567,59.821926,-15.796284,145.30316,7.8496666,107.03431,-5.385797,91.80981,0.36220726,125.57142,reggae
0.4235269,0.09212642,0.13827372,0.0037605464,1912.5404259024351,588828.8926584527,2101.830720749851,200552.0806174211,4190.799967447917,2630215.7769434983,0.07903826678240741,0.0026502944477955173,135.99917763157896,-168.1089,6311.5117,94.69196,854.0642,-6.2565227,546.9662,53.36048,358.99692,1.134659,393.40652,33.848038,210.67703,-7.652475,193.26231,18.940275,135.80624,-2.0107,164.1551,13.73475,130.62204,-4.017278,122.12965,14.177117,92.67973,-6.6153502,100.79854,0.21454567,89.0693,-6.3752522,64.332016,-0.22326843,80.46121,-8.509607,132.86162,7.1678586,131.15111,-3.3846269,103.858925,0.8720767,75.258095,reggae
0.3967075,0.09436979,0.13329856,0.0033339008,1796.298120602622,583154.0579497212,1998.9492956276426,152593.30638666762,3831.9132486979165,2348689.020954901,0.07488109447337964,0.0026421586130790427,135.99917763157896,-165.98563,6982.1562,101.43603,770.2808,-14.094147,506.54672,55.24292,414.4562,0.6986524,488.54016,28.498217,124.44624,-7.675488,210.69928,17.752586,118.26507,-3.7065175,131.921,10.853221,155.53542,-7.0031886,128.49359,9.809547,82.01333,-9.582643,83.67486,2.8906848,49.80337,-3.0791287,70.03061,1.2313937,65.768295,-5.5384126,99.05002,4.703835,66.0246,-3.7458892,79.76209,0.30642685,120.398186,reggae
0.5658862,0.02876422,0.06047631,0.0,1881.2048433133818,0.0,2374.2794115374013,0.0,4349.70703125,0.0,0.00390625,0.0,0.0,-134.11732,0.0,98.685745,0.0,-9.432885,0.0,28.222944,0.0,14.391935,0.0,33.905575,0.0,5.1327205,0.0,10.12257,0.0,14.911617,0.0,13.166026,0.0,7.51626,0.0,-6.4613957,0.0,1.4244239,0.0,5.0857205,0.0,11.52385,0.0,-1.9943376,0.0,2.349504,0.0,6.0199847,0.0,-10.672368,0.0,11.200441,0.0,reggae
0.4721945,0.08266981,0.1254484,0.003574526,2902.4224956830526,1978372.134016255,2678.637972726498,270582.58391864557,5750.461832682292,5469309.637244378,0.11939380787037036,0.007649419402552894,95.703125,-113.12116,5553.3877,68.46,2068.0676,-0.41759124,442.17093,24.247604,315.91977,10.044793,197.96379,6.8188014,177.89203,2.2328076,182.20398,6.0106654,154.05518,1.7543747,188.84163,0.42819896,116.05917,1.4005799,74.66334,4.413125,64.6592,4.7076435,83.4913,3.1189725,56.754444,-0.8565183,58.226543,1.1861011,46.514896,2.1965365,89.25142,-1.3255508,69.31464,-2.542673,47.05095,-2.2749631,44.418648,reggae
0.44677246,0.08547731,0.13229929,0.0043678842,2896.2969759502002,1709889.6634828653,2634.7962487041227,257703.49718330125,5736.305745442708,4751345.056837631,0.12269874855324074,0.007859044829677324,95.703125,-104.74789,5470.453,67.33934,1829.189,-7.456739,367.29153,24.318272,365.55093,6.5513883,233.46193,7.623331,216.97693,1.5294108,160.33293,4.2877355,127.96809,-1.2018691,126.94245,1.2146672,116.06085,3.2132797,92.94757,5.295627,66.33017,4.4845743,76.14181,3.48438,63.775467,0.113031864,56.18771,1.5302703,41.536728,1.4701508,54.236576,-2.3926513,50.301678,-3.0231798,39.120102,-1.900693,43.568264,reggae
0.45872337,0.08391432,0.13042377,0.00392498,2875.677690892104,1931285.1104304094,2672.0326429887878,319795.9056066724,5733.3648681640625,5845735.386451705,0.11437762225115741,0.007209749128388443,95.703125,-113.21515,6255.3877,67.77101,1969.1571,-1.971206,502.56274,24.45391,269.268,10.441088,167.36961,9.560248,199.8316,2.7436824,165.60487,6.8786683,188.2487,2.5830996,154.61992,3.0424685,97.43338,4.3782907,63.015305,5.449588,68.3327,6.116857,80.660645,3.2554305,59.810627,-0.6736176,62.321712,0.08764348,61.14653,0.6123001,92.909615,-2.1791608,62.201653,-2.7633007,37.93778,-3.6831732,35.789516,reggae
0.4647659,0.08527486,0.14055897,0.004518174,2883.8535155342165,1833338.0813404606,2647.5168362266045,285995.7656441939,5733.8134765625,5341464.996039867,0.12164080584490741,0.008653465101421289,95.703125,-100.56579,5074.4966,68.76509,2045.4966,-3.7313888,321.29095,25.724113,296.90512,9.118166,176.80693,7.8279963,184.6221,1.730929,162.81033,5.0424085,150.6955,0.63094556,102.32959,3.2482815,90.47319,3.6865113,103.48389,3.9995937,63.41958,4.610138,74.57205,3.4551837,50.12925,-0.88553196,63.485466,-0.48356223,43.219376,0.0067553343,68.51024,-2.5163252,59.11107,-3.0843546,42.046036,-0.93583614,51.262253,reggae
0.46252272,0.07910859,0.12529397,0.0033964443,3260.058915664307,2084680.8945915198,2792.7551173944235,289169.8714468288,6362.7126057942705,5727696.286513369,0.1597900390625,0.013691006435288323,184.5703125,-96.07133,5003.5874,59.254276,2100.9624,2.6645253,457.3381,20.952372,230.70755,3.737532,147.52591,4.2267084,197.218,1.9392943,195.78978,3.8725252,148.22371,1.1310229,139.92702,2.6222754,101.37674,3.2797856,73.604614,4.440925,54.603035,3.7980738,87.48502,1.6969106,64.38961,-2.5243394,56.690376,-0.88676935,62.261475,1.397245,69.340965,-2.0429804,48.927654,-3.6913834,46.431442,-1.7273328,30.212301,reggae
0.45301113,0.08451808,0.12943386,0.004161245,2908.919019988238,1373472.9280667736,2716.665591544765,264175.003814158,5901.8422444661455,4216282.822836397,0.12035002531828703,0.005544671178150242,92.28515625,-102.78124,4675.5005,67.39235,1477.3025,-2.8289416,461.3839,27.907808,459.78183,10.428503,169.49615,4.4656134,196.85507,-0.04340617,171.28444,4.927155,173.36913,1.3461457,129.44952,2.5858443,76.621284,1.8007936,70.99875,3.9251575,63.248898,1.626319,112.30226,3.5301619,68.619316,-3.4220564,49.78755,-0.005014667,53.969532,0.8384748,75.39697,-3.4075649,58.6228,-2.0551429,52.180256,-2.6028154,47.19052,reggae
0.97338,0.00038833756,0.0023008161,0.0,3523.7213899889166,0.0,2980.9326576413173,0.0,7708.88671875,0.0,0.0,0.0,0.0,-331.61542,0.0,61.174202,0.0,-23.093666,0.0,-0.5292486,0.0,9.746597,0.0,-8.724556,0.0,2.954792,0.0,3.609219,0.0,-8.441847,0.0,10.310942,0.0,-9.544209,0.0,7.0247817,0.0,-4.0622187,0.0,1.6146617,0.0,-0.31193376,0.0,0.111270286,0.0,-0.7673498,0.0,1.6667006,0.0,-2.4448705,0.0,2.739753,0.0,reggae
0.35634285,0.09581928,0.10502922,0.0017429312,2259.7265673041034,961989.3732430458,2496.3821335933076,450230.3835469451,4902.3427327473955,5328781.624261497,0.08917010271990741,0.0035688290666323792,161.4990234375,-148.05301,6391.6724,96.965004,1345.8417,-4.260488,645.3952,17.490072,325.88013,13.915193,341.2268,11.2546425,177.84363,6.7586365,190.404,1.5212684,87.415184,0.09819879,115.98403,0.6072726,87.29033,-0.061586592,91.30639,4.013722,50.78672,4.212395,51.738216,-1.1959077,66.6962,0.28314725,74.54703,-3.206711,111.264824,-5.139896,79.38436,2.8677068,87.5648,0.36572966,82.3127,3.063707,100.382706,reggae
0.40383357,0.09048037,0.095799685,0.0028432757,2122.253550190076,1007268.1619159946,2475.336744715468,387390.6247193142,4646.3368733723955,5169702.097399987,0.07367395471643519,0.0026750433295760793,151.99908088235293,-182.55324,7222.808,99.05344,1228.5823,1.4303061,574.7515,23.969934,421.05762,19.976267,242.70898,14.0093565,218.29955,6.749843,116.36069,4.859419,113.67347,1.1905097,109.17648,2.9610815,76.1359,-2.016591,58.90613,4.088208,67.77654,4.614424,76.256355,-0.4787417,41.393303,4.165641,55.310886,-2.9709575,71.026306,-7.145049,83.82365,0.830543,48.044888,0.3870464,80.95099,1.758306,66.40565,reggae
